,Date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,month,DayOfWeek,hour,season,weekday,term_time,term_week,IsHoliday,Cluster,prob_1,prob_2
1337,2019-12-22,77.31249618530273,77.77499771118164,77.36999702453613,76.87749862670898,78.36749649047852,77.7249984741211,79.26249694824219,80.9474983215332,94.65249824523926,90.1449966430664,90.3824977874756,89.64499855041504,89.64999771118164,88.65749740600586,88.40499877929688,88.16499710083008,94.8874969482422,103.63749885559082,86.59499740600586,78.89749908447266,76.43000030517578,76.50499725341797,76.92499923706055,76.37999725341797,12,6,0,1,0,0,0,0,0,1.0,0.0
1338,2023-08-18,58.23749828338623,52.01249885559082,51.92749881744385,52.14249897003174,57.03499984741211,70.58999729156494,74.32499885559082,95.33999824523926,110.23249626159668,111.8899974822998,126.6624984741211,118.56249618530272,103.18499755859376,93.0749969482422,88.56249809265137,85.1049976348877,76.05249786376953,71.5049991607666,60.09999942779541,56.55999946594238,62.85000038146973,54.83249855041504,51.617499351501465,51.76749801635742,8,4,0,3,1,0,0,0,1,0.0,1.0
1339,2015-05-16,68.10249710083008,69.30749893188477,68.51749801635742,68.73999977111816,53.20249938964844,48.31999969482422,64.02499771118164,99.0374984741211,102.5799961090088,105.63499641418456,104.18749809265135,104.55749702453612,105.44999885559082,105.43999671936037,96.6449966430664,101.92749786376952,105.31999588012695,75.5824966430664,68.27749824523926,63.24749946594238,63.489998817443855,70.77749824523926,68.10999870300293,68.94499969482422,5,5,0,2,0,0,0,0,0,0.993,0.007
1340,2016-02-04,63.91499710083008,64.53999900817871,65.54499816894531,64.78249931335449,65.0099983215332,66.99249649047852,76.37749862670898,102.41749572753906,110.712495803833,115.15249633789062,113.27749824523926,114.2574977874756,113.2574977874756,114.17999839782716,111.67999839782716,108.68999862670898,102.8649959564209,65.14249897003174,52.91999816894531,65.89750003814697,68.58999824523926,68.84499740600586,66.41499900817871,65.71749687194824,2,3,0,1,1,1,1,1,0,1.0,0.0
1341,2017-12-16,75.61999893188477,77.5149974822998,77.88249969482422,78.70499992370605,79.32749938964844,80.16749572753906,81.35249900817871,76.37499809265137,134.97499656677246,105.6049976348877,107.5999984741211,105.28999710083008,106.9574966430664,108.5199966430664,105.42249870300292,105.8274974822998,117.76249885559082,121.93999671936037,79.98749732971191,71.52499771118164,71.7599983215332,70.83999824523926,69.38499641418457,68.82499885559082,12,5,0,1,0,0,0,0,0,0.87,0.13
1342,2022-03-05,53.12249946594238,53.45749855041504,53.272499084472656,53.0049991607666,51.8249979019165,91.37749767303468,125.01749992370604,140.0624961853027,160.55249786376953,161.59749603271484,152.23999786376953,158.8749961853027,140.78250122070312,140.92749786376953,143.4274940490723,139.75999450683594,136.17999649047852,125.8599967956543,127.13500022888184,106.16249656677246,106.12999725341795,71.54999828338623,57.24999809265137,56.91499900817871,3,5,0,2,0,1,0,0,1,0.0,1.0
1343,2019-09-15,61.61499977111816,61.15249824523926,62.2524995803833,61.44499969482422,61.504998207092285,63.10999774932861,49.46749973297119,47.73499774932861,48.219998359680176,48.65249824523926,47.96499824523926,47.08249950408936,48.79249954223633,49.53999900817871,57.807498931884766,54.98499870300293,50.29249954223633,47.40249824523926,48.344998359680176,60.70999813079834,62.0649995803833,61.77749824523926,60.67499828338623,59.89999771118164,9,6,0,4,0,1,0,0,0,1.0,0.0
1344,2022-01-17,54.4424991607666,54.54749870300294,59.6974983215332,64.17249870300293,64.36999797821045,64.80999755859375,101.49499702453612,144.72249603271484,178.9899940490723,185.57249450683597,203.25749588012692,209.89999771118164,208.2949981689453,192.5474967956543,173.66999435424805,184.45499420166016,161.41499710083008,162.1099967956543,143.69000244140625,133.1999969482422,127.6249942779541,118.84249877929688,86.13249778747559,80.72999954223633,1,0,0,1,1,1,1,1,1,0.0,1.0
1345,2016-12-23,56.53749752044678,56.74749851226807,56.307498931884766,56.52999877929688,56.64749813079834,56.142499923706055,59.10499858856201,60.06249904632568,62.03999900817871,47.8799991607666,48.46999931335449,47.37749862670898,46.47749900817871,45.98750019073486,47.04999828338623,47.66999912261963,55.58999919891357,64.12499713897705,64.30499935150146,62.99999904632568,61.30749797821045,61.37249946594238,58.49249839782715,57.11749839782715,12,4,0,1,1,0,0,0,0,1.0,0.0
1346,2023-04-18,57.0074987411499,57.34999847412109,57.61249828338623,56.81249904632568,57.57749843597412,75.43749809265137,113.47999954223631,140.39749908447266,166.84249877929688,172.79249572753906,186.37749862670896,192.14249801635745,185.0199966430664,192.9499969482422,191.66749572753903,173.16749572753906,154.3974952697754,133.42999839782715,121.8899974822998,110.98249626159668,108.90749931335448,73.13499641418457,60.834999084472656,63.87499809265137,4,1,0,2,1,1,1,1,1,0.0,1.0
1347,2014-09-05,58.86499881744385,60.07999897003174,59.71249961853027,59.46499824523926,49.44749927520752,76.18999767303467,96.60750007629396,117.89249801635742,134.87250137329102,131.0074977874756,133.48499870300293,136.16749572753906,127.79999542236328,125.87249946594238,121.59249877929688,115.7599983215332,100.87249946594238,101.56749725341795,98.57249641418456,101.55999755859376,110.63499641418456,74.68499755859375,60.17499828338623,60.07499885559082,9,4,0,4,1,1,1,1,1,0.0,1.0
1348,2016-10-19,62.482497215271,62.334999084472656,61.8174991607666,61.74749851226807,61.52749729156494,88.42249870300293,128.7574977874756,155.7349967956543,171.75999450683594,183.5924949645996,190.3424949645996,187.9574966430664,184.8474922180176,183.84249877929688,191.2874984741211,183.97999572753903,154.9574966430664,138.97999572753906,148.28749465942383,135.10499954223633,118.49250030517578,85.83749961853027,68.05999755859375,64.98999977111816,10,2,0,4,1,1,1,1,1,0.0,1.0
1349,2017-11-22,72.37999725341797,70.36999893188477,71.46750068664551,71.22249984741211,71.27249908447266,71.33249855041504,105.46249771118164,140.2649917602539,162.14499282836914,171.83249282836914,188.4599952697754,200.25999069213867,203.0474967956543,206.8774948120117,210.1599998474121,200.78749465942383,214.14999771118164,191.5374984741211,164.59499740600586,148.0349998474121,135.55249786376953,124.24249458312988,86.16250038146973,75.13249778747557,11,2,0,4,1,1,1,1,1,0.0,1.0
1350,2023-01-21,52.57499885559082,52.74499988555908,52.12499904632568,51.65499782562256,51.90499782562256,52.13499927520752,59.15249919891357,73.93749904632568,81.74249839782715,90.27999877929688,105.51499748229982,108.40499687194824,107.62999725341795,104.93749809265135,84.71999931335449,83.76749801635742,86.62499809265137,93.22999954223631,72.5074987411499,54.87749862670898,50.61249732971192,50.15999984741211,49.52499866485596,57.98499870300293,1,5,0,1,0,1,0,0,1,0.001,0.999
1351,2019-12-06,64.59499931335449,64.48249816894531,63.99999904632568,64.20999908447266,54.88249969482422,68.49749946594238,94.1399974822998,105.3849983215332,119.78499603271484,138.6774940490723,142.0624961853027,133.39500045776367,131.99749565124512,127.15249633789062,134.09749603271484,122.59249687194824,96.52249717712402,79.28999710083008,73.5374984741211,65.2524995803833,63.6299991607666,70.31999778747559,64.03249835968018,65.07999801635742,12,4,0,1,1,1,1,1,0,0.9,0.1
1352,2018-12-09,75.58250045776367,75.33499717712402,75.7649974822998,75.08499717712402,84.79499816894531,109.39749717712402,120.45999717712402,172.3124961853027,180.692497253418,182.94749450683597,182.93499755859372,180.63249969482425,182.76749420166016,192.43499374389648,206.6399955749512,200.5149917602539,153.38249588012695,137.9099998474121,125.86749458312988,113.15749549865724,105.2649974822998,82.69499778747559,79.96499633789062,75.88249969482422,12,6,0,1,0,1,0,0,1,0.0,1.0
1353,2013-03-27,125.2149982452393,125.59499931335448,127.39249801635752,126.484998703003,127.0924968719483,126.5249977111816,145.8374977111816,160.2949981689454,171.8174972534179,194.819995880127,211.5174903869629,213.8674926757812,215.5524940490723,207.6974983215332,205.4999961853028,202.26999282836908,193.3849983215332,188.1549949645997,183.8974990844727,191.6874923706055,190.4724960327148,185.7174987792969,156.0174942016601,149.5049934387207,3,2,0,2,1,1,1,1,1,0.0,1.0
1354,2013-12-05,66.6374969482421,66.5074977874757,66.8849983215331,66.0224981307983,56.8949966430664,49.9299993515015,53.0449981689454,50.5049982070923,50.6874990463257,50.057499885559096,50.134998321533104,48.8999986648561,49.0899982452394,49.0549983978271,49.239998817443904,48.4099988937378,47.119998931884695,47.1649990081787,47.6049985885619,48.2474985122681,56.84999847412109,66.6674995422363,64.6849985122681,65.545000076294,12,3,0,1,1,1,1,1,0,1.0,0.0
1355,2017-01-05,67.28749656677246,67.81749725341797,66.43999671936035,67.18499946594238,66.87499809265137,48.1974983215332,48.38749980926514,52.3199987411499,50.83999919891357,54.8249979019165,54.45499897003174,55.33749771118164,55.08249855041504,53.76749897003174,54.84749889373779,54.054999351501465,50.7574987411499,51.0649995803833,51.27999973297119,51.30249881744385,65.67499923706055,70.91249656677246,70.37249755859375,67.76499938964844,1,3,0,1,1,1,1,1,0,1.0,0.0
1356,2014-03-24,58.47749900817871,58.9474983215332,60.09249877929688,58.48499870300293,59.129998207092285,95.46249771118164,118.87749671936037,139.1574993133545,168.8024940490723,176.50249481201172,188.6049919128418,195.2949981689453,213.3074951171875,214.0824966430664,207.37249755859372,202.47749710083008,191.5724983215332,156.9799919128418,135.40499877929688,145.61249923706055,134.05249786376953,129.44499588012695,76.74749755859375,64.52999877929688,3,0,0,2,1,1,1,1,1,0.0,1.0
1357,2019-01-17,76.26999855041504,74.00999641418457,74.71249961853027,72.39749908447266,73.8549976348877,98.0724983215332,119.57499504089355,149.09249877929688,166.83999633789062,172.23749542236328,184.76499938964844,183.6374931335449,182.14999771118164,180.79999542236328,182.97999572753903,172.28999710083008,174.2324981689453,163.0374984741211,146.46499633789062,134.89249801635742,125.35249900817873,121.2874984741211,86.63749694824219,73.35999870300293,1,3,0,1,1,1,1,1,1,0.0,1.0
1358,2016-01-01,58.53749847412109,58.48499870300293,59.219998359680176,57.82499885559082,58.282498359680176,57.8149995803833,59.14999866485596,99.37499618530272,126.00249481201172,125.27999687194824,121.0424976348877,106.43499755859376,101.57249641418458,100.79999923706056,100.0149974822998,96.75249862670898,104.81249618530272,108.99249649047852,106.17999839782716,105.712495803833,101.45249938964844,98.05249786376952,68.48999691009521,58.20249938964844,1,4,0,1,1,1,1,1,1,0.0,1.0
1359,2017-08-24,67.58999824523926,65.9399995803833,63.11749839782715,62.6999979019165,62.17249870300293,99.05499839782716,97.0424976348877,133.14749908447266,140.3324966430664,145.36249923706055,141.37999725341797,145.62249374389648,147.2949981689453,144.76499938964844,146.5299949645996,135.25749969482422,108.5049991607666,96.79499816894533,60.78749752044678,67.21249866485596,78.1999969482422,64.49749755859375,61.18499851226807,59.33999824523926,8,3,0,3,1,0,0,0,1,0.018,0.982
1360,2019-04-13,73.5724983215332,74.72249984741211,73.90999794006348,73.19249725341797,74.6624984741211,69.25499820709229,82.30249786376953,111.74749755859376,130.31999969482422,131.9499969482422,139.3849983215332,133.29999542236328,130.62749862670898,126.66499900817873,120.13749504089355,113.4849967956543,99.21249771118164,79.17749786376953,68.29999732971191,69.19749736785889,79.00250053405762,76.99749565124512,74.70999908447266,73.16499900817871,4,5,0,2,0,1,0,0,0,0.999,0.001
1361,2022-06-04,60.31999969482422,60.05249881744385,60.22249984741211,59.75249862670898,58.81499862670898,116.5774974822998,133.8299961090088,158.71499633789062,180.9149932861328,187.84749603271484,188.8049964904785,179.53749465942383,192.29499435424805,206.3249969482422,208.8274955749512,185.0224952697754,145.0749969482422,129.11499786376953,121.73749923706056,118.97749710083008,125.69999504089355,72.48999881744385,60.08499717712402,58.62499904632568,6,5,0,3,0,0,0,0,1,0.0,1.0
1362,2017-11-18,66.98249816894531,65.89749908447266,66.21499824523926,66.77749824523926,67.1049976348877,66.46499824523926,71.38249778747559,71.95499801635742,108.7299976348877,111.7574977874756,112.77749824523926,115.4899959564209,113.31999588012695,113.89999961853027,108.9524974822998,110.47749710083008,110.89249801635742,120.96999931335448,84.02249908447266,72.34749794006348,70.82499694824219,68.20499992370605,68.35249900817871,67.87499618530273,11,5,0,4,0,1,0,0,0,1.0,0.0
1363,2022-09-17,50.82749938964844,51.1299991607666,50.61249923706055,50.38749885559082,49.80249881744385,50.42249870300293,53.06999969482422,76.56249809265137,87.81249809265137,96.05249977111816,96.73249626159668,97.99749565124512,91.47749710083008,98.1049976348877,89.03999710083008,81.58249855041504,76.46749687194824,47.38499927520752,45.3149995803833,50.26749897003174,49.28499984741211,48.85749816894531,48.18499851226807,48.27499866485596,9,5,0,4,0,1,0,0,0,1.0,0.0
1364,2018-10-22,69.26249885559082,69.44249725341797,69.28249931335449,69.23750114440918,68.68999862670898,96.42499542236328,153.41249656677246,165.6099967956543,184.7524948120117,195.3074951171875,203.04499435424805,201.72249603271484,197.12499618530276,199.3349952697754,205.2649955749512,191.7099952697754,153.85999298095703,141.47999954223633,142.42999649047852,132.17499542236328,126.4124984741211,89.54249954223633,78.43749809265137,74.33999824523926,10,0,0,4,1,1,1,1,1,0.0,1.0
1365,2015-11-29,61.08499813079834,60.91999912261963,59.4499979019165,59.76999950408936,60.39999961853027,60.91999816894531,61.84749794006348,61.742499351501465,51.30000019073486,48.84249973297119,48.08249759674072,47.35499954223633,48.58500003814697,48.81499862670898,47.67249870300293,49.90999889373779,54.29999923706055,66.63500022888184,65.75749778747559,65.22749710083008,62.9474983215332,63.40250015258789,63.39999866485596,61.68999767303467,11,6,0,4,0,1,0,0,0,1.0,0.0
1366,2022-07-07,63.45749950408936,63.82999801635742,63.89999866485596,60.06499767303467,46.232500076293945,66.56499767303467,94.78249740600586,146.10249710083008,136.88249588012695,126.21499824523926,132.55249786376953,134.90749740600586,135.11000061035156,135.40749740600586,133.7499961853027,127.93999671936037,125.70249557495116,93.87249755859376,75.2974967956543,73.55499649047852,65.70000076293945,61.39499855041504,55.51499843597412,53.772499084472656,7,3,0,3,1,0,0,0,1,0.0,1.0
1367,2014-03-21,60.97249984741211,61.38499927520752,60.80999946594238,61.45749855041504,61.01999855041504,60.93249797821045,112.9124984741211,131.96249771118164,153.32249450683594,152.93249893188477,155.16499710083008,159.9250030517578,153.06499862670898,146.7549934387207,150.0124969482422,144.90749740600586,141.1999969482422,114.3274974822998,112.31749725341795,124.71999740600586,120.67999649047852,118.5574951171875,69.7624979019165,61.469998359680176,3,4,0,2,1,1,1,1,1,0.0,1.0
1368,2023-03-05,53.92499828338623,53.88249969482422,53.64499950408936,53.36249828338623,52.42749881744385,65.70249652862549,86.15999603271484,120.40749740600586,121.68499755859376,129.8174934387207,137.9650001525879,136.58249282836914,133.02999687194824,147.78999710083008,143.13999557495117,133.71249389648438,125.81749725341795,126.0774974822998,115.34749603271484,101.73999786376952,107.74749755859376,71.63999938964844,56.95499897003174,54.65749931335449,3,6,0,2,0,1,0,0,1,0.0,1.0
1369,2013-01-22,134.3474960327148,134.8699989318847,136.1725006103515,136.194995880127,141.99249649047852,140.7674980163574,172.8024940490723,186.2949981689453,192.7799949645996,192.7699928283692,203.5999946594238,206.2174949645996,200.762493133545,191.3549957275391,194.20999526977528,187.5549926757813,188.0349998474121,188.02749252319344,172.5549964904786,170.3324966430664,168.2399978637695,168.6874961853027,140.3299942016602,131.5349960327149,1,1,0,1,1,1,1,1,1,0.0,1.0
1370,2022-01-20,54.00749969482422,54.03499889373779,53.70499897003174,54.17999839782715,53.63999938964844,54.75249862670898,116.32249641418456,151.9124984741211,179.2599983215332,209.66249465942383,215.86999130249023,223.05999374389648,220.2349967956543,216.13249588012692,207.5974922180176,200.6199951171875,182.3649940490723,150.5099983215332,130.462495803833,134.00749588012695,112.03249931335448,111.02749824523926,59.39999866485596,54.70249938964844,1,3,0,1,1,1,1,1,1,0.0,1.0
1371,2017-09-18,62.44999885559082,61.23249912261963,62.22249889373779,61.28999900817871,62.28999900817871,101.03499603271484,106.44749641418456,150.96249771118164,169.9224967956543,183.53749084472656,188.03499603271484,183.23999786376956,178.47749710083008,173.01999282836914,159.60499572753906,169.25999069213867,132.4424991607666,112.06499671936037,113.6949977874756,125.8824977874756,119.93999862670898,71.73999786376953,65.92999839782715,63.584999084472656,9,0,0,4,1,1,1,1,1,0.0,1.0
1372,2022-03-04,55.41249847412109,57.09749889373779,63.7274980545044,64.09499740600586,65.15249824523926,64.54999923706055,56.98999881744385,66.17499923706055,71.2874984741211,56.46999740600586,63.542497634887695,67.69499778747559,59.61749839782715,45.92499828338623,50.77749824523926,57.429999351501465,57.38999843597412,55.8174991607666,56.16749858856201,54.907498359680176,76.73749923706056,63.71749782562256,53.04249858856201,54.19749927520752,3,4,0,2,1,1,1,1,1,0.0,1.0
1373,2015-04-27,69.9524974822998,70.71999740600586,69.58999824523926,69.92999839782715,74.49749755859375,114.12499618530272,119.94999885559082,154.8749961853027,149.8124961853027,154.51499557495117,167.63249588012692,167.73749542236328,163.59249114990234,165.03749465942383,162.5324935913086,159.72249603271484,139.48999786376953,124.98749732971191,111.76249885559082,104.01749801635742,121.9499969482422,73.86749839782715,70.61249923706055,67.82499885559082,4,0,0,2,1,1,1,1,1,0.0,1.0
1374,2013-08-31,71.57499694824219,72.54249954223633,72.74749946594238,72.7349967956543,71.61249923706055,63.6899995803833,59.067498207092285,69.01749801635742,69.52249717712402,67.37999725341797,70.59749794006348,69.43749809265137,59.282498359680176,59.3174991607666,59.92499828338623,57.70249938964844,55.26999855041504,54.9399995803833,53.99749851226807,55.04499816894531,67.5,69.00999641418457,68.50749969482422,70.11499786376953,8,5,0,3,0,0,0,0,0,1.0,0.0
1375,2019-12-27,62.32249927520752,62.86749839782715,62.81249713897705,62.29499816894531,64.76999855041504,68.94999885559082,72.24249839782715,74.68000030517578,69.14999771118164,54.72999858856201,53.0724983215332,51.907498359680176,52.0749979019165,51.40999984741211,52.04749870300293,53.11999988555908,60.18000030517578,68.89749717712402,68.32999992370605,69.55500030517578,63.69499778747559,61.20749759674072,57.96749973297119,57.454999923706055,12,4,0,1,1,0,0,0,0,1.0,0.0
1376,2015-03-25,63.67999744415283,64.05999851226807,64.17249774932861,63.38499927520752,65.13500022888184,63.79249858856201,116.86999893188477,126.41999626159668,147.41749572753906,172.96249771118164,190.33999633789065,195.25749588012692,192.33999633789065,180.97000122070312,185.6699981689453,191.5974922180176,184.49499130249023,155.75249862670898,139.60249710083008,142.3549919128418,130.96249961853027,121.81749725341795,82.91499900817871,67.68499946594238,3,2,0,2,1,1,1,1,1,0.0,1.0
1377,2016-12-16,62.27749824523926,62.094998359680176,63.36249828338623,62.3524980545044,61.7874984741211,62.03749847412109,97.0824966430664,127.04999923706056,145.7499961853027,140.58749389648438,139.96249771118164,139.67250061035156,140.47749710083008,136.9474983215332,135.53249740600586,130.39249420166016,136.98749923706055,136.31499481201172,132.41749572753906,130.1074981689453,123.5799961090088,107.93249702453612,70.4499979019165,63.34249877929688,12,4,0,1,1,0,0,0,1,0.0,1.0
1378,2013-12-28,63.42999839782715,63.75249767303467,63.66999816894531,64.23250007629395,64.18249702453613,63.68999862670898,64.04749774932861,64.87499618530273,82.24499702453613,76.40499877929688,75.13249778747559,73.47749710083008,78.39249801635742,79.28999900817871,79.74499893188477,80.48999786376953,87.56249809265137,99.37499809265135,71.44749927520752,64.76000022888184,63.2549991607666,63.65249919891357,64.24499797821045,64.1924991607666,12,5,0,1,0,0,0,0,0,1.0,0.0
1379,2014-01-09,66.98250007629395,67.05499839782715,65.2874984741211,65.70249938964844,65.71999931335449,94.59499740600587,97.03999710083008,123.6924991607666,118.17999649047852,136.13999557495117,131.81749534606934,130.00249481201172,136.84499740600586,130.18999671936035,140.45499801635742,131.68249702453613,98.58749771118164,80.33500099182129,75.08749771118164,89.76499938964844,94.66249656677248,68.18749809265137,65.4124984741211,64.98999881744385,1,3,0,1,1,1,1,1,1,0.0,1.0
1380,2023-01-29,64.04999828338623,59.82999801635742,53.03249931335449,52.81249809265137,53.13999938964844,53.89749813079834,59.35749816894531,64.43499851226807,50.20249843597412,48.83749961853027,52.38999843597412,45.64999866485596,42.054999351501465,42.12749862670898,41.2899980545044,42.49749851226807,51.4149980545044,67.58999919891357,67.80249977111816,56.55249786376954,53.92499828338623,53.81999969482422,52.994998931884766,53.13749980926514,1,6,0,1,0,1,0,0,1,0.0,1.0
1381,2018-10-09,74.6674976348877,73.80749702453613,73.75249671936035,73.85750007629395,83.73499870300293,111.53249740600586,129.51499557495117,173.2074966430664,183.40499877929688,184.3474998474121,197.74749374389648,186.5900001525879,185.7899932861328,191.22999572753903,178.77999877929688,162.6474952697754,125.01249504089355,106.6149959564209,95.89499855041504,104.78999710083008,102.84249687194824,77.86749839782715,71.1349983215332,70.67999649047852,10,1,0,4,1,1,1,1,1,0.0,1.0
1382,2013-11-14,67.90499687194824,66.73999786376953,67.98749923706055,67.28249931335449,68.29499816894531,65.74499988555908,120.32500076293944,135.51749420166016,159.5199966430664,166.0574951171875,179.61499786376953,193.36499786376956,193.9849967956543,196.17499542236328,205.18999099731445,196.3999938964844,190.2724952697754,177.29749298095703,152.1824951171875,137.34499740600586,128.30999565124512,123.8874969482422,76.47749710083008,66.20999908447266,11,3,0,4,1,1,1,1,1,0.0,1.0
1383,2013-07-25,89.4799976348877,89.38749885559082,89.14249801635742,87.06999778747559,78.23499870300293,99.27499771118164,109.82499885559082,115.84499740600586,117.17499732971191,119.8274974822998,125.1774959564209,115.97499656677246,115.24499702453612,123.8874969482422,120.66999816894533,112.97999572753906,104.4375,78.0474967956543,70.20499801635742,67.60249900817871,68.90999794006348,82.35749626159668,82.48749732971193,87.75749778747559,7,3,0,3,1,0,0,0,0,0.987,0.013
1384,2016-02-22,57.6924991607666,58.992499351501465,58.47749900817871,58.65999794006348,66.51499938964844,104.59249877929688,142.0199966430664,152.23749542236328,176.4899940490723,187.08749771118164,188.5849952697754,187.49749755859372,183.7424964904785,170.58749771118164,168.2324981689453,165.8274917602539,166.40499877929688,134.15249824523926,135.37249755859375,133.08999633789062,126.4224967956543,124.71749687194824,75.71500015258789,65.05749893188477,2,0,0,1,1,1,1,1,1,0.0,1.0
1385,2023-11-05,55.77749919891357,55.33749866485596,55.08499813079834,55.057498931884766,50.76499938964844,63.84500026702881,89.80500030517578,105.69499969482422,112.23249816894533,118.80499839782716,124.88499641418456,120.32249641418456,129.39999771118164,136.93999862670898,131.91749572753906,116.55499839782716,104.87249755859376,98.5174961090088,93.09749603271484,89.64249610900879,87.1949977874756,70.3924970626831,62.80499839782715,62.30499839782715,11,6,0,4,0,1,0,0,1,0.0,1.0
1386,2016-02-03,66.7549991607666,66.80749893188477,66.96499824523926,72.63999938964844,72.06999778747559,66.13249778747559,141.27499389648438,152.1324920654297,168.6374969482422,201.53249740600583,208.9299964904785,201.13999938964844,202.81999588012692,198.1374931335449,191.299991607666,186.43499755859372,192.2199935913086,156.17250061035156,154.41500091552734,153.88249969482422,138.89249801635742,130.67749786376953,83.71249771118164,70.40999794006348,2,2,0,1,1,1,1,1,1,0.0,1.0
1387,2018-01-14,70.91250038146973,72.0424976348877,71.60249900817871,73.64749908447266,118.95999717712402,118.8274974822998,121.10249710083008,120.86999702453612,112.17999839782716,103.35499954223631,102.05999755859376,104.12249755859376,105.29500007629396,101.83500099182127,103.34249877929688,101.78499794006348,114.51749801635742,126.60499954223631,124.45999717712402,121.84249687194824,121.5749969482422,121.58749771118164,76.95999908447266,72.66499900817871,1,6,0,1,0,1,0,0,1,0.0,1.0
1388,2017-11-24,74.375,74.63749885559082,73.98999786376953,73.70499610900879,74.32999992370605,73.84749794006348,113.65999603271484,144.19499588012695,172.40999603271484,180.08249282836914,193.9599952697754,190.39749908447263,181.7349967956543,179.1724967956543,188.4324951171875,188.52499771118164,193.02749633789065,179.9900016784668,170.61499786376953,166.37749862670898,164.5624961853027,155.0749969482422,103.7599983215332,85.37749862670898,11,4,0,4,1,1,1,1,1,0.0,1.0
1389,2023-07-27,53.859999656677246,56.55999851226807,51.2549991607666,49.142499923706055,47.58249950408936,65.73499870300293,84.79499816894531,105.20749855041504,107.17749786376952,109.44999885559082,108.0099983215332,95.80749702453612,97.3174991607666,101.64249801635742,112.01249885559082,117.69499588012695,100.54499816894533,73.39749908447266,69.99999809265137,69.07749938964844,70.7599983215332,71.4375,66.27249908447266,58.42749977111816,7,3,0,3,1,0,0,0,1,0.0,1.0
1390,2023-05-18,55.3874979019165,53.54499912261963,53.05999851226807,53.36249828338623,46.88749885559082,60.38749885559082,93.30999565124512,121.3924961090088,120.27749633789062,121.05499649047852,127.86999702453612,125.6624984741211,122.29999732971191,126.23499488830566,136.02249908447266,137.81749725341797,128.73749351501465,138.4574966430664,106.5774974822998,86.74749946594238,84.91749954223633,67.93249988555908,57.58749771118164,63.40499877929688,5,3,0,2,1,0,0,0,1,0.0,1.0
1391,2014-01-27,62.13249778747559,62.53999900817871,63.09249877929688,62.24999904632568,62.24999713897705,62.02499771118164,143.65999603271484,170.88000106811523,178.7724952697754,170.22499465942383,185.95499420166016,199.5299949645996,195.5424919128418,185.80499267578125,176.63249588012695,182.29249572753903,183.79249572753903,166.1249961853027,143.70000076293945,133.29249954223633,126.72249794006348,125.3174991607666,63.40749931335449,60.36499881744385,1,0,0,1,1,1,1,1,1,0.0,1.0
1392,2016-12-30,54.45749855041504,54.2274980545044,54.10749912261963,54.492499351501465,53.70749855041504,54.82999897003174,58.1324987411499,58.30249977111816,56.66749858856201,52.21499824523926,52.63249778747559,53.10749912261963,53.16749858856201,53.21499824523926,52.40249824523926,54.07999897003174,66.4474983215332,70.81999778747559,71.0049991607666,70.59000015258789,66.8075008392334,61.32999801635742,57.17499923706055,56.22249984741211,12,4,0,1,1,0,0,0,0,1.0,0.0
1393,2014-05-07,59.49999809265137,60.02499961853027,58.51749801635742,50.02999877929688,44.91499900817871,44.629998207092285,45.994998931884766,60.26249980926514,59.469998359680176,62.05499839782715,61.87749862670898,61.91749954223633,59.29499912261963,57.054999351501465,57.29999828338623,56.30999851226807,57.52499866485596,50.60249900817871,50.12249851226807,46.10749912261963,44.74999904632568,42.76499938964844,56.89999866485596,58.37499809265137,5,2,0,2,1,0,0,0,0,1.0,0.0
1394,2015-02-17,76.07500076293945,75.44249725341797,75.34749794006348,75.66499710083008,74.23999977111816,73.2249984741211,143.8249969482422,175.79999542236328,184.20999145507807,188.97749710083008,192.3449935913086,200.47999572753903,189.2699966430664,191.8149948120117,188.25999450683597,187.3574981689453,188.4599952697754,150.20499420166016,155.52999877929688,143.04750061035156,137.12249374389648,131.81499481201172,87.15999794006348,75.32999992370605,2,1,0,1,1,1,1,1,1,0.0,1.0
1395,2019-05-18,69.77499771118164,68.45499801635742,69.56999969482422,69.76749801635742,62.63749885559082,55.38749885559082,73.6349983215332,96.9224967956543,100.8824977874756,103.30999755859376,104.72749900817873,105.15499687194824,104.04499816894533,108.0724983215332,106.62999534606934,104.1999969482422,92.8324966430664,69.83499908447266,60.03249931335449,56.77249813079834,61.13999938964844,71.36999893188477,70.37249946594238,71.04749870300293,5,5,0,2,0,0,0,0,0,1.0,0.0
1396,2019-10-29,60.93749904632568,60.30999851226807,60.87749862670898,61.33999919891357,60.4399995803833,62.05749797821045,98.30749893188477,134.11749839782715,178.38249588012695,179.45499801635742,174.78249740600586,170.20000076293945,167.9999961853027,183.2074966430664,183.02749252319336,175.64999771118164,171.0574951171875,147.02999877929688,144.4999961853027,127.99249839782716,114.4524974822998,96.57499885559082,68.64749908447266,62.43999862670898,10,1,0,4,1,1,1,1,1,0.0,1.0
