,Date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,building,month,DayOfWeek,hour,season,weekday,term_time,term_week,IsHoliday,Cluster,prob_1,prob_2,prob_3,prob_4,prob_5,building_code
4836,2022-07-03,7.044999837875366,6.442499756813049,5.497499942779541,5.284999847412109,5.127499938011169,5.004999876022339,4.849999904632568,5.634999871253967,6.422500014305115,7.829999685287475,7.769999861717224,10.577499628067017,7.637499928474426,10.21999979019165,7.514999866485596,7.445000052452087,9.454999923706055,8.687499761581421,9.537499904632568,10.362499475479126,9.27999997138977,8.317499876022339,8.139999866485596,6.924999833106995,Glenomenab9,7,6,0,3,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,2
4837,2018-08-20,3.9824999570846558,3.975000023841858,3.5549999475479126,3.6474998593330383,3.584999918937683,3.507499933242798,4.659999847412109,4.522499918937683,4.662499904632568,4.022499859333038,3.7299998998641968,3.9524999856948853,4.71999990940094,4.727499842643738,4.679999947547913,5.319999933242798,5.009999990463257,4.772499918937683,4.849999904632568,5.737499833106995,5.9974998235702515,5.119999885559082,5.017499923706055,4.434999942779541,Glenomenab9,8,0,0,3,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,2
4838,2017-12-19,85.7549991607666,84.81999969482422,83.40749931335449,82.12749671936035,80.92749786376953,81.75749969482422,102.88249588012695,115.3799934387207,134.18249893188477,153.14249420166016,164.46249771118164,206.4224967956543,226.96499252319336,230.42248916625977,249.6024932861328,248.02499771118164,219.94248962402344,205.49499130249023,178.35499572753906,161.60998916625977,114.77249145507812,113.6624984741211,100.08999633789062,89.83749771118164,Engineering,12,1,0,1,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,6
4839,2017-03-10,79.48249626159668,79.10999870300293,102.29250144958496,105.48999977111816,107.4224967956543,121.1500015258789,132.59749794006348,158.94000244140625,173.4749984741211,182.04999160766602,180.35249710083008,220.90999603271484,252.27749252319336,240.02248764038086,248.4524917602539,242.94499588012695,204.45249557495117,174.17499542236328,164.6099967956543,157.4224967956543,125.0999984741211,91.46999549865723,88.00250053405762,86.31999588012695,Engineering,3,4,0,2,1,1,1,1,2,0.0,0.0,1.0,0.0,0.0,6
4840,2017-05-29,77.32250022888184,77.10000038146973,101.31750106811523,102.0999984741211,104.53999710083008,125.68249702453613,130.4474983215332,171.30499649047852,208.74749755859375,189.8524932861328,176.26749801635742,167.65499877929688,178.7775001525879,215.99249649047852,219.68000030517578,191.36000061035156,147.12749862670898,127.84499740600586,120.09499549865723,111.56749725341797,101.25749778747559,86.18249702453613,82.777494430542,82.77749633789062,Engineering,5,0,0,2,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,6
4841,2023-02-05,126.97749710083008,125.71999549865723,103.09249687194824,101.34499740600586,101.23999786376953,99.33749961853027,142.72249603271484,160.16499710083008,178.16499710083008,188.0849952697754,192.41249465942383,202.4499969482422,182.30999755859375,193.02749252319336,183.67999649047852,176.39749908447266,129.7924976348877,121.14999771118164,118.26749610900879,117.27999687194824,117.05499839782715,137.3074951171875,135.66499710083008,133.8224983215332,Engineering,2,6,0,1,0,1,0,0,2,0.0,0.0,1.0,0.0,0.0,6
4842,2023-04-26,4.620000004768372,3.734999895095825,3.3149999380111694,3.3174999356269836,3.1224998831748962,4.319999933242798,4.90749990940094,6.192499876022339,5.902500033378601,7.6224998235702515,6.167499899864197,9.829999804496765,7.727499842643738,6.12749981880188,7.932500004768372,6.072499871253967,6.954999923706055,8.727499961853027,11.047499656677246,9.297499656677246,8.107499837875366,7.940000057220459,6.21999979019165,5.417499899864197,Glenomenab10,4,2,0,2,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,3
4843,2017-08-26,11.804999768733978,11.76749974489212,12.539999783039093,11.70499974489212,11.58249980211258,12.035859107971191,11.26335921883583,9.541054606437683,8.628163949586451,12.311835786793381,11.41664055828005,7.878203085158019,9.02273433143273,9.792499959468842,10.595351554453373,8.785195279400796,6.570585796609521,7.929804526269436,12.97581997513771,13.162499725818634,13.782499730587006,85.57499772310257,45.2949994802475,13.422499656677246,Ashfield,8,5,0,3,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5
4844,2018-11-03,72.20000076293945,71.87749862670898,72.35750007629395,72.71749877929688,73.13749694824219,73.42499732971191,71.18999767303467,59.82499980926514,62.137497901916504,60.20749855041504,59.762497901916504,59.14249897003174,58.65499782562256,59.529998779296875,63.0074987411499,61.1324987411499,64.68499946594238,63.66749954223633,71.02250099182129,73.11249923706055,72.92999839782715,72.1349983215332,71.48499870300293,71.74499702453613,Quinn_Business,11,5,0,4,0,1,0,0,4,0.0,0.0,0.0,0.0,1.0,1
4845,2018-12-01,3.822499930858612,3.0674999356269836,2.8049999475479126,2.7399999499320984,2.582499921321869,2.5975000262260437,4.427499890327454,4.694999933242798,5.362499952316284,5.239999771118164,4.067499876022339,3.7049998641014104,3.4799998998641968,3.057499945163727,3.547499895095825,4.049999952316284,3.5774999260902405,5.81499981880188,7.21999979019165,6.512499809265137,6.367499947547913,6.117499828338623,6.0849997997283936,3.557499945163727,Glenomenab10,12,5,0,1,0,1,0,0,3,0.0,0.0,0.0,1.0,0.0,3
4846,2019-07-01,79.14499855041504,76.11749839782715,76.74499893188477,98.56999969482422,109.15249633789062,112.15249633789062,116.49499893188477,103.78250122070312,110.08500099182129,125.50499725341797,133.10499954223633,176.47999572753906,218.3424949645996,224.10499572753906,208.17499160766602,204.16249084472656,164.27499389648438,138.28749084472656,106.91999626159668,99.28999900817871,94.09999656677246,89.88499641418457,85.55999755859375,82.73750114440918,Engineering,7,0,0,3,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,6
4847,2022-02-06,55.83249855041504,55.74749946594238,56.84249877929688,61.154998779296875,48.477498054504395,72.27999973297119,89.27249908447266,116.56749725341798,124.91249847412111,125.80499649047852,127.86249351501465,123.58499908447266,118.66999816894531,117.8499984741211,115.79499626159668,107.66499710083008,94.85499954223633,81.73999786376953,75.19249725341797,71.61499977111816,95.29499816894531,78.2249984741211,74.24249839782715,74.0774974822998,Quinn_Business,2,6,0,1,0,1,0,0,2,0.0,0.0,1.0,0.0,0.0,1
4848,2017-05-31,20.267499923706055,20.259999752044678,19.989999771118164,20.184999465942383,16.859999179840088,24.497499465942383,27.07499933242798,43.5074987411499,53.91249942779541,56.102498054504395,53.724998474121094,54.402499198913574,48.83749866485596,49.89249897003174,49.54749870300293,47.02499961853027,34.91749858856201,29.897499561309814,28.94249963760376,26.677499294281006,26.63749933242798,24.03749990463257,22.367499351501465,22.042499542236328,Sutherland_Law,5,2,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,4
4849,2023-11-25,56.94749927520752,53.434999227523804,47.27999925613403,42.06999897956848,40.44249892234802,31.739998757839203,27.49499946832657,24.15999937057495,38.51499950885773,44.207499504089355,54.68499892950058,52.07249850034714,59.23999857902527,79.07499885559082,90.62749910354614,84.15499734878541,88.6524977684021,74.63999831676483,80.59999704360962,71.39999842643738,76.38249850273132,94.87999868392944,103.04749727249146,91.98749828338623,Ashfield,11,5,0,4,0,1,0,0,1,0.0,1.0,0.0,0.0,0.0,5
4850,2017-04-29,86.30999565124513,84.03499984741211,84.0824966430664,84.28000068664551,83.24999809265137,88.28999900817871,89.34499549865723,107.09749794006348,117.83999633789062,119.16499710083008,125.16499519348145,125.80749702453613,117.44499969482422,114.1449966430664,113.96499633789062,113.53749465942383,113.07999801635742,113.11749649047852,111.13749885559082,107.75749778747559,94.1299991607666,92.82999610900879,92.00999641418457,89.99999809265137,Engineering,4,5,0,2,0,1,0,0,4,0.0,0.0,0.0,0.0,1.0,6
4851,2019-07-30,3.6924999356269836,3.6224998831748962,3.3624998927116394,3.207499921321869,3.3424999713897705,3.237500011920929,3.7774999141693115,4.239999949932098,4.2674999833106995,3.7499999403953552,4.96999990940094,3.659999966621399,4.539999961853027,4.239999830722809,3.7749999165534973,4.522499978542328,4.892499923706055,5.827499866485596,5.709999918937683,6.287500023841858,6.9974998235702515,7.107499718666077,4.459999918937683,4.254999876022339,Glenomenab10,7,1,0,3,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,3
4852,2018-02-25,93.68749809265137,77.66749572753906,78.48499870300293,78.01000022888184,77.90999603271484,78.00499725341797,77.99249649047852,80.68999862670898,82.4224967956543,83.07999801635742,83.24750137329102,82.53000068664551,84.22499465942383,86.06999969482422,89.32999610900879,91.36499404907227,97.20999717712402,98.04499626159668,92.45749855041504,86.22499656677246,79.90749931335449,78.36749839782715,75.23250007629395,74.54999923706055,Engineering,2,6,0,1,0,1,0,0,4,0.0,0.0,0.0,0.0,1.0,6
4853,2017-06-01,81.36999893188477,81.00499725341797,81.00499725341797,79.84499740600586,79.97749900817871,79.31749534606934,85.04500007629395,117.79000091552734,134.14999771118164,146.5424919128418,155.68999862670898,161.9574966430664,167.42250061035156,171.17250061035156,170.59749221801758,168.99749374389648,163.51749420166016,151.5324935913086,136.24500274658203,134.23749542236328,126.77499389648438,112.66499328613281,84.81249809265137,80.65499687194824,Engineering,6,3,0,3,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,6
4854,2022-05-16,22.119999408721924,22.362499237060547,22.1899995803833,22.302499771118164,22.287498950958252,27.25,43.41499900817871,64.38749885559082,57.557497978210456,78.59499740600586,68.40499877929688,50.98749923706055,49.87249946594238,51.599998474121094,49.99499797821045,42.964999198913574,36.772499084472656,36.86999797821045,41.809998512268066,38.099998474121094,37.144999504089355,36.79999923706055,22.927498817443848,22.354999542236328,Sutherland_Law,5,0,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,4
4855,2022-08-07,5.137499928474426,5.457499861717224,5.467499852180481,4.802499890327454,4.307499885559082,4.307499885559082,4.402499973773956,5.504999876022339,5.169999957084656,6.417499780654907,6.957499742507935,7.912499785423279,8.704999804496765,8.154999852180481,6.904999852180481,6.229999899864197,7.202499866485596,6.494999885559082,6.244999885559082,6.107499718666077,7.537499785423279,7.8574997186660775,7.579999804496765,6.414999961853027,Glenomenab9,8,6,0,3,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,2
4856,2022-09-09,3.144999921321869,2.979999840259552,2.927500009536743,2.8149999380111694,2.7399999499320984,3.132499933242798,3.447499930858612,3.51749986410141,4.95499986410141,6.424999952316284,4.53249990940094,5.324999809265137,6.100000023841858,5.5299999713897705,5.202499866485596,4.739999890327454,5.929999828338623,6.417499780654907,8.167500019073486,5.427499771118164,6.582499861717224,6.357499837875366,5.192499876022339,4.17249983549118,Glenomenab10,9,4,0,4,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,3
4857,2022-07-15,6.382499933242798,6.474999785423279,5.4974998235702515,4.877499938011169,4.557500004768372,4.689999938011169,4.842499852180481,6.7724997997283936,6.537499785423279,7.21999990940094,7.6599998474121085,7.694999814033508,7.489999771118164,7.584999680519104,7.287499904632568,7.019999861717224,8.06249988079071,8.729999661445618,8.789999723434448,10.152499556541443,8.899999856948853,8.69249975681305,8.132499694824219,7.1549999713897705,Glenomenab9,7,4,0,3,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,2
4858,2023-08-29,71.91499900817871,67.75749969482422,57.23999881744385,54.59749889373779,59.30499839782715,67.30999851226807,83.63749694824219,96.68999671936035,109.26249694824219,104.17499732971193,116.93749618530273,106.80749702453613,105.86999702453613,122.61999702453613,121.11499786376953,103.34499740600586,79.25749969482422,82.86999702453613,69.71999740600586,60.42749881744385,67.51499938964844,59.24249839782715,56.51749801635742,62.289998054504395,Quinn_Business,8,1,0,3,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,1
4859,2017-07-27,3.772499918937683,3.5649999380111694,3.3924999237060547,4.142499923706055,3.299999952316284,3.2324999570846558,5.304999828338623,6.6249998807907104,4.674999952316284,4.709999918937683,4.957499861717224,4.717499852180481,4.949999928474426,5.739999771118164,5.182499885559082,5.759999871253967,4.617499828338623,6.822499871253967,7.527500033378601,8.34499990940094,6.632499814033508,6.097499728202821,5.272499918937683,5.664999961853027,Glenomenab10,7,3,0,3,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,3
4860,2023-11-18,64.57999849319458,42.457499265670776,41.272499084472656,31.15749979019165,28.219999134540558,34.554999232292175,27.90999925136566,25.332499265670776,31.309999227523804,38.07999920845032,42.287499368190765,62.817498445510864,84.25499725341797,68.51749753952026,72.95499765872955,57.277498841285706,63.25999915599823,81.99249815940857,82.18749761581421,72.99499833583832,78.55999851226807,90.74249792098999,106.85749816894531,88.24249815940857,Ashfield,11,5,0,4,0,1,0,0,1,0.0,1.0,0.0,0.0,0.0,5
4861,2023-03-20,51.679998636245735,45.73249924182892,37.777498841285706,27.079999446868896,27.55749946832657,19.93749964237213,26.259999573230743,36.95304614305496,50.612343192100525,56.82351411134004,47.17203062772751,45.35124945640564,46.913905918598175,61.886327147483826,57.69921827316284,60.84804594516754,46.91148340702057,38.69179570674896,51.70999884605408,64.27499794960022,68.49999833106995,96.92749762535095,101.1549985408783,84.06249856948853,Ashfield,3,0,0,2,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,5
4862,2019-02-04,5.677499771118164,3.9925000071525574,3.3274999260902405,3.274999976158142,3.057499885559082,4.564999938011169,5.0625,8.457499980926514,7.362499833106995,7.667499899864197,5.757499814033508,7.417499899864197,6.1524999141693115,5.414999842643738,4.742499947547913,5.687499761581421,6.139999866485596,12.81499981880188,11.78749966621399,11.527499675750732,10.904999732971191,11.149999856948853,6.674999952316284,6.257499933242798,Glenomenab10,2,0,0,1,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,3
4863,2018-09-01,24.06999921798706,24.527499198913574,23.927499294281006,23.612499713897705,23.987499713897705,22.327499866485596,20.75749921798706,28.82499933242798,34.92250061035156,35.59499931335449,35.079999923706055,35.42500019073486,36.43499946594238,35.26499938964844,35.442498207092285,31.714999675750732,31.049999237060547,22.434999465942383,18.91499948501587,23.38249969482422,23.96999979019165,24.10749912261963,23.66249990463257,23.07499933242798,Sutherland_Law,9,5,0,4,0,1,0,0,0,0.999,0.0,0.0,0.0,0.001,4
4864,2019-12-18,7.794999957084656,5.802499771118164,5.56499981880188,5.542499899864197,4.5274999141693115,4.764999866485596,5.59499979019165,6.884999871253968,7.707499861717224,7.022499918937683,7.092499852180481,7.214999794960022,9.242499709129333,7.974999785423279,7.912500023841859,7.3724998235702515,7.889999866485596,6.554999947547913,10.34749960899353,10.667500019073486,9.547499418258667,9.819999933242798,8.637499928474426,8.232499718666077,Glenomenab10,12,2,0,1,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,3
4865,2017-02-21,6.03249979019165,4.762499809265137,4.402500033378601,4.3424999713897705,3.6974998712539673,4.169999897480011,5.967499852180481,7.072499871253967,8.664999842643738,7.904999852180481,8.237499952316284,6.994999885559082,6.892499804496765,7.0599998235702515,7.639999866485596,8.237499833106995,7.724999785423279,9.817499876022339,12.937499523162842,13.549999713897705,13.504999876022339,12.142499685287476,11.604999780654907,8.844999551773071,Glenomenab10,2,1,0,1,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,3
4866,2019-03-01,21.657499313354492,21.832499504089355,21.82249927520752,22.014999389648438,22.239999294281006,21.40999937057495,28.03249979019165,42.74499988555908,55.66999816894531,70.1299991607666,76.6875,74.27999877929688,66.55249786376953,70.71499633789062,76.15499877929688,65.65749740600586,64.9174976348877,49.609999656677246,48.682498931884766,38.17999839782715,34.72499942779541,30.77999973297119,24.717499256134033,20.994998931884766,Sutherland_Law,3,4,0,2,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,4
4867,2018-01-27,77.55500030517578,77.50500106811523,77.40249824523926,76.60000038146973,76.29249954223633,76.26000022888184,76.96249580383301,103.9899959564209,117.05999565124512,115.04999732971191,112.89749717712402,118.62499809265137,119.30249786376955,119.49249649047853,114.4474983215332,114.15999603271484,112.6349983215332,127.13999557495117,92.56999778747559,81.85749816894531,78.9174976348877,75.99999809265137,74.95999717712402,75.94999694824219,Quinn_Business,1,5,0,1,0,1,0,0,4,0.0,0.0,0.0,0.0,1.0,1
4868,2017-05-24,84.65250015258789,84.98499488830566,107.18999862670898,109.08249473571777,110.34000015258789,124.46750068664552,113.54499435424805,129.20999336242676,178.59499740600586,214.98499298095703,218.25249862670898,220.02499771118164,239.52499389648438,230.37499237060547,202.8400001525879,197.01499938964844,178.61999511718753,178.61999511718753,146.9774932861328,129.13749885559082,115.28499794006348,97.70999526977539,91.16250228881836,89.97500038146973,Engineering,5,2,0,2,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,6
4869,2019-06-07,99.11999893188477,99.63000106811523,98.53249549865723,97.4174976348877,101.81749534606934,101.18249702453613,121.1674976348877,129.6774959564209,131.29500198364258,136.26749420166016,132.92999649047852,133.31499481201172,114.35250282287598,110.55249786376953,140.13250541687012,108.36499786376953,107.01249694824219,106.22999954223633,104.66999816894531,104.86249542236328,101.7974967956543,98.57999801635742,96.77999877929688,96.43499755859378,Engineering,6,4,0,3,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,6
4870,2023-11-12,66.74749755859375,69.43249893188477,67.7924976348877,65.62999820709229,62.20499897003174,65.83749771118164,87.86249542236328,128.21499633789062,140.60249710083008,155.9199981689453,160.2174949645996,158.87249755859375,162.85750198364258,161.97750091552734,159.8474998474121,168.35249710083008,168.33499145507812,155.2174949645996,161.77749633789062,150.60499572753906,129.9699993133545,113.42249870300293,81.42749977111816,65.82749938964844,Quinn_Business,11,6,0,4,0,1,0,0,2,0.0,0.0,1.0,0.0,0.0,1
4871,2022-06-02,112.84249687194824,111.71499824523926,111.19999694824219,111.58999633789062,111.54499816894531,110.53499794006349,111.17499732971191,111.50749588012695,105.89249801635742,107.11999893188477,105.57499694824219,106.49249839782715,106.81999588012695,107.43749809265137,113.69999885559082,117.30499839782715,118.40749740600586,127.76499938964844,126.05249786376953,123.83749580383301,123.32999992370607,122.63999557495117,124.34499740600586,120.74499893188477,Engineering,6,3,0,3,1,0,0,0,4,0.0,0.0,0.0,0.0,1.0,6
4872,2022-11-08,3.459999918937683,3.4499999284744263,3.3749999403953552,3.1774998903274536,3.009999990463257,3.5499998927116394,3.129999876022339,3.162499964237213,3.3374999165534973,3.5799999237060547,3.6499999165534973,3.494999885559082,3.7374998927116394,3.5899999737739563,3.6299999356269836,3.5424998998641968,3.6774999499320984,4.224999964237213,4.8374998569488525,4.012499928474426,4.182500004768372,4.01749986410141,4.019999802112579,4.1549999713897705,Glenomenab10,11,1,0,4,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,3
4873,2022-12-02,6.454999923706055,5.3424999713897705,3.9024998545646667,3.4874998927116394,3.359999895095825,3.1649999022483826,4.299999952316284,4.914999961853027,5.567499876022339,7.1199997663497925,7.5599998235702515,8.669999957084656,9.46999990940094,11.734999895095825,9.154999732971191,7.257499814033508,8.819999933242798,7.71999979019165,11.102499961853027,13.90999960899353,10.212499856948853,10.544999837875366,9.829999923706055,8.027500033378601,Glenomenab10,12,4,0,1,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,3
4874,2017-03-03,8.434999823570251,6.082499861717224,5.71999979019165,5.744999885559082,5.1249998807907104,4.477499842643738,6.2724997997283936,7.09499990940094,9.109999895095825,8.582499742507935,8.404999732971191,6.694999814033508,7.957499861717224,9.989999771118164,7.71999979019165,10.142499804496765,7.842499852180481,9.247499704360962,11.997499704360962,13.524999618530273,15.309999704360962,14.172499895095825,14.167499542236328,9.0,Glenomenab9,3,4,0,2,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,2
4875,2023-02-13,60.47499752044678,59.23999881744385,54.19999885559082,54.309998512268066,54.51749897003174,54.499999046325684,103.92999839782715,154.1974983215332,164.01749420166016,160.16249465942383,178.48249435424805,186.9324951171875,184.14249420166016,184.42499923706055,194.10499572753906,174.18749618530273,174.15749740600586,158.15249252319336,147.77999877929688,145.96749877929688,123.15999794006348,105.35249900817871,66.54999923706055,58.11499786376953,Quinn_Business,2,0,0,1,1,1,1,1,2,0.0,0.0,1.0,0.0,0.0,1
4876,2018-04-28,82.96499824523926,82.27249908447266,83.17499923706055,86.1399974822998,84.95999717712402,69.42999839782715,87.2974967956543,118.09249496459961,130.84249114990234,129.83249282836914,132.27499771118164,132.31249618530273,128.0924949645996,125.70499610900879,126.0474967956543,123.00749588012695,116.13249588012695,82.54749679565431,65.92749881744385,61.78499794006348,71.81249809265137,78.98999786376953,74.1299991607666,75.5374984741211,Quinn_Business,4,5,0,2,0,1,0,0,4,0.0,0.0,0.058,0.0,0.942,1
4877,2017-05-10,66.10249710083008,65.7899980545044,65.51999855041504,65.26499938964844,64.96249961853027,109.3174991607666,121.22249794006348,151.70249557495117,181.12749481201172,196.87499237060547,207.2824935913086,207.57499313354492,209.61750030517578,204.04999542236328,197.72749710083008,189.03249740600586,146.6624984741211,129.79249572753906,136.6599998474121,134.17499542236328,124.75499725341797,75.09499931335449,67.46999931335449,65.18249893188477,Quinn_Business,5,2,0,2,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,1
4878,2023-05-05,102.37749671936035,102.77499771118164,102.59249687194824,101.7974967956543,101.4474983215332,100.24499702453613,145.63749313354492,159.95000076293945,166.65249633789062,169.38499450683594,166.94499969482422,179.10499572753906,184.32999420166016,178.6399917602539,178.01249313354492,163.6449966430664,132.08499908447266,117.16999626159668,114.34249687194824,108.85499572753906,107.71999740600586,107.38499641418457,102.14499855041504,100.59999656677246,Engineering,5,4,0,2,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,6
4879,2023-11-08,22.40499973297119,22.089999675750732,22.334999561309814,22.69249963760376,22.269999504089355,22.452499389648438,34.94999933242798,52.007497787475586,70.58749675750732,68.09499931335449,76.10499954223633,72.84749794006348,65.20750045776367,66.50749969482422,71.98499870300293,82.22249794006348,80.9174976348877,78.98499870300293,57.52249813079834,50.834999084472656,42.629998207092285,43.44749927520752,31.82499933242798,23.06749963760376,Sutherland_Law,11,2,0,4,1,1,1,1,0,0.952,0.0,0.0,0.0,0.048,4
4880,2022-11-28,8.672499775886536,6.792499899864197,5.202499866485596,4.284999966621399,4.1224998235702515,4.1999998688697815,5.202499866485596,6.352499723434448,7.379999756813049,10.279999732971191,9.924999952316284,8.967499852180481,8.177499890327454,9.827499747276306,11.707499980926514,10.27999997138977,9.579999685287476,11.8774995803833,13.109999656677246,13.417499542236328,14.389999389648438,11.75499963760376,11.927499771118164,9.459999799728394,Glenomenab9,11,0,0,4,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,2
4881,2018-09-19,93.62749671936035,93.7299976348877,108.81749725341797,112.14749717712402,109.81749534606934,86.77499771118164,90.22499656677246,109.10249900817871,138.1250057220459,152.44250106811523,176.67499923706055,183.72499465942383,171.86499786376953,157.5,164.54999923706055,164.56249237060547,143.96499252319336,126.5674991607666,112.55998992919922,107.45749855041504,100.33749580383302,92.06749725341797,88.28499603271484,87.5199966430664,Engineering,9,2,0,4,1,1,1,1,2,0.0,0.0,1.0,0.0,0.0,6
4882,2019-06-05,6.034999966621399,5.099999904632568,4.147499859333038,3.672499895095825,3.4524999856948853,4.722499966621399,5.7474998235702515,6.7149999141693115,7.024999976158142,7.567499876022339,5.84749972820282,7.0,6.864999771118164,8.687499761581421,6.22249972820282,6.46999979019165,7.322499871253967,8.269999623298645,9.692499876022339,9.232499837875366,9.65999984741211,9.447499990463257,8.319999814033508,6.8999998569488525,Glenomenab10,6,2,0,3,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,3
4883,2022-02-12,105.76999855041504,104.57499885559083,103.59499931335449,102.32499504089355,103.44749832153322,103.94999504089355,108.68499946594238,129.2799949645996,156.1449966430664,169.1699981689453,175.7049903869629,190.2199935913086,202.04249572753906,204.35499572753906,201.3349952697754,197.2724952697754,197.2199935913086,154.9449920654297,132.9899959564209,126.96749877929688,123.17749786376953,119.04249954223633,112.64249801635744,107.78249931335449,Engineering,2,5,0,1,0,1,0,0,2,0.0,0.0,1.0,0.0,0.0,6
4884,2018-04-12,47.03749930858612,44.849998474121094,29.544999420642853,23.162499606609344,17.947499454021454,24.604999601840973,32.28531205654144,52.89753794670105,95.74456787109375,97.6546859741211,92.14484214782715,94.50066113471985,90.47917807102203,102.48679399490356,91.22597455978394,78.0842559337616,91.76062226295471,83.85792756080627,120.40492010116577,119.2424955368042,118.70499801635742,191.36749458312988,136.29499745368958,52.98999834060669,Ashfield,4,3,0,2,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,5
4885,2019-11-08,3.0524999499320984,3.0524999499320984,3.0924999117851257,3.0899999141693115,3.0674999952316284,3.0749999284744263,3.04749995470047,2.9749999046325684,2.9999999403953552,3.049999952316284,2.96999990940094,3.069999933242798,3.0149999260902405,3.0299999117851257,3.0399999022483826,3.1024999022483826,3.072499990463257,3.1524998545646667,3.0024999380111694,3.059999942779541,3.09499990940094,3.019999921321869,3.0449999570846558,3.0124999284744263,Glenomenab10,11,4,0,4,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,3
4886,2019-04-07,4.480000019073486,3.982499837875366,3.819999933242798,3.6599998474121094,3.59499990940094,4.067499995231628,4.527499794960023,5.202499985694885,5.074999928474426,4.459999918937683,5.40749990940094,4.884999871253967,4.1549999713897705,4.225000023841858,5.072499990463257,4.439999878406525,5.78499972820282,5.292499780654907,5.792500019073486,7.6849998235702515,6.4999998807907104,5.569999814033508,5.832499861717224,5.340000033378601,Glenomenab10,4,6,0,2,0,1,0,0,3,0.0,0.0,0.0,1.0,0.0,3
4887,2018-07-09,82.96999740600586,82.85499572753906,105.20249557495117,108.01249885559082,104.16999626159668,82.52499771118164,87.87249565124512,116.50249099731445,133.29999542236328,150.33499908447266,160.7524871826172,159.18000030517578,145.18999862670898,133.43499374389648,142.55499267578125,139.02249908447266,129.40749740600586,119.01249885559082,112.37249374389648,98.87750053405762,95.27999877929688,90.06749725341797,86.35499954223633,84.81499671936035,Engineering,7,0,0,3,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,6
4888,2023-06-05,4.787499904632568,4.287499785423279,3.739999830722809,3.554999887943268,3.40749990940094,4.424999892711639,4.787500023841858,5.684999942779541,5.719999790191651,5.9974998235702515,4.862499833106995,6.082499861717224,6.387499809265137,7.197499990463257,7.354999780654907,5.824999928474426,7.949999809265137,9.874999761581421,7.159999966621399,8.367499709129333,7.082499861717224,8.424999713897705,6.797499895095825,5.9349998235702515,Glenomenab10,6,0,0,3,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,3
4889,2023-03-02,5.422499775886536,4.619999885559082,4.229999840259552,3.457499921321869,3.494999885559082,3.182499945163727,4.277499854564667,5.317499756813049,6.369999885559082,6.1249998807907104,7.187499761581421,7.659999966621399,6.2749998569488525,7.2149999141693115,6.18999981880188,7.587499737739563,6.079999923706055,7.620000004768372,10.37749981880188,10.84499979019165,8.09749984741211,8.674999833106995,8.46999967098236,6.574999928474426,Glenomenab10,3,3,0,2,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,3
4890,2019-03-13,97.70999908447266,97.78249740600586,97.1049976348877,118.1924934387207,122.53249740600586,123.02499961853027,134.0199966430664,127.22500228881836,143.37749481201172,168.07498931884766,176.57999420166016,195.09498977661133,216.55499649047852,217.8574981689453,196.1724967956543,196.63499069213867,191.0525016784668,170.74749374389648,139.42000007629395,119.89249992370605,115.2249984741211,106.69749641418457,102.04499626159668,96.98500061035156,Engineering,3,2,0,2,1,1,1,1,2,0.0,0.0,1.0,0.0,0.0,6
